"Country","Company","Title","Category","Location","Date Posted","Link"
"Norway","Baker Hughes","Sourcing Intern","Business Leadership Programs","Stavanger, Norway","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/NO-STAVANGER-SOTHAMMARGEILEN-1/Sourcing-Intern_R157779/apply"
"Italy","Baker Hughes","Emerging Talent – Marketing Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Marketing-Intern-2026-Opportunities--Florence-_R158414/apply"
"Germany","Baker Hughes","Emerging Talent - Praktikum, Bachelor- und Masterarbeit– Elektrotechnik und Elektronik 2026 (Celle)","Business Leadership Programs","Celle, Germany","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/DE-CELLE-BAKER-HUGHES-STRASSE-1/Praktikum--Bachelor--und-Masterarbeit--Elektrotechnik-und-Elektronik-2026--Celle-_R158058/apply"
"United Kingdom","Baker Hughes","Engineering Intern","Business Leadership Programs","Abingdon, United Kingdom","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GB-OX-ABINGDON-16-NORTH-CENTRAL/Engineering-Intern_R157688/apply"
"Germany","Baker Hughes","Emerging Talent – Geology, Geosciences or Geophysics Intern 2026 Opportunities (Celle)","Business Leadership Programs","Celle, Germany","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/DE-CELLE-BAKER-HUGHES-STRASSE-1/University-Internship---Geology--Geosciences-or-Geophysics-2026-Opportunities--Celle-_R158056/apply"
"United Kingdom","Baker Hughes","Commercial Operations Intern","Business Leadership Programs","Newcastle-Upon-Tyne, United Kingdom","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/GB-NEWCASTLE-UPON-TYNE-WINCOMBLEE-ROAD-WELLSTREAM-HOUSE/Commercial-Operations-Intern_R157680/apply"
"Italy","Baker Hughes","Emerging Talent – Business Leadership Programs Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Business-Leadership-Programs-Intern-2026-Opportunities--Florence-_R159874/apply"
"Italy","Baker Hughes","Emerging Talent: ASPIRE – Finance Italy 2026 Opportunities","Finance","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent--ASPIRE---Finance-Italy-2026-Opportunities_R156974/apply"
"Italy","Baker Hughes","Emerging Talent – Manufacturing Intern 2026 Opportunities (Vibo)","Business Leadership Programs","Vibo Valentia, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-VV-VIBO-VALENTIA-VIA-LE-MARINATE/Emerging-Talent---Manufacturing-Intern-2026-Opportunities--Vibo-_R158419-1/apply"
"Kazakhstan","Baker Hughes","Emerging Talent –Field Service Engineering Intern 2026 Opportunities (Kazakhstan )","Business Leadership Programs","Aksay, Kazakhstan","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/KZ-Aksai-Aksay-Industrial-Zone-Building-99H-Burlin-Region-West-Kazakhstan-Oblast/Emerging-Talent--Field-Service-Engineering-Intern-2026-Opportunities--Kazakhstan--_R159150/apply"
