"Country","Company","Title","Category","Location","Date Posted","Link"
"Unknown","Saipem","Project Operations Manager","Project Management","Unknown","2026-02-16","https://app.ncoreplat.com/jobposition/782138/project-operations-manager-it/various-projects-gps-tat"
"Saudi Arabia","Saipem","Senior Electrical Design Engineer","Engineering","Saudi Arabia","2026-02-15","https://app.ncoreplat.com/jobposition/777387/senior-electrical-engineer-sa/snamprogetti-saudi-arabia-co-ltd"
"Italy","Saipem","Stage HR Development","Internship / Graduate","Italy","2026-02-13","https://app.ncoreplat.com/jobposition/781948/stage-hr-development-it/saipem-spa"
"Italy","Saipem","Stage HR Project Planning and Cost Monitoring","Internship / Graduate","Italy","2026-02-13","https://app.ncoreplat.com/jobposition/782057/stage-hr-project-planning-and-cost-monitoring-it/saipem-spa"
"Italy","Saipem","Supply Chain Methods Coordinator","Supply Chain & Procurement","Italy","2026-02-12","https://app.ncoreplat.com/jobposition/781723/supply-chain-methods-coordinator-it/saipem-spa"
"Angola","Saipem","Operational Reliability Engineer","Engineering","Angola","2026-02-10","https://app.ncoreplat.com/jobposition/780481/operational-reliability-engineer-ao/mmo-bp-angola"
"United Kingdom","Saipem","Senior Structural Engineer","Engineering","United Kingdom","2026-02-10","https://app.ncoreplat.com/jobposition/780703/senior-structural-engineer-gb/onshore"
"UAE","Saipem","Offshore Methods/Installation Engineer","Engineering","UAE","2026-02-10","https://app.ncoreplat.com/jobposition/780641/offshore-methods-installation-engineer-ae/saipem-spa-abu-dhabi-branch"
"Nigeria","Saipem","Process Manager","Engineering","Nigeria","2026-02-09","https://app.ncoreplat.com/jobposition/780298/process-manager-ng/bonny-nigeria"
"Saudi Arabia","Saipem","Cybersecurity Officer","Information Technology","Saudi Arabia","2026-02-08","https://app.ncoreplat.com/jobposition/780263/cybersecurity-officer-sa/snamprogetti-saudi-arabia-co-ltd"
"Angola","Saipem","Production Superintendent","Management","Angola","2026-02-06","https://app.ncoreplat.com/jobposition/780203/production-superintendent-ao/gps-international-vacancy"
"France","Saipem","STAGE ANALYSTE FINANCIER DE PROJET OIL & GAS EN EXECUTION F/H - 16_PFIN_stg","Internship / Graduate","France","2026-02-04","https://app.ncoreplat.com/jobposition/779836/stage-analyste-financier-de-projet-oil-amp-gas-en-execution-f-h-16-pfin-stg-fr/saipem-sa-internship-campaigns"
"France","Saipem","STAGE INGENIEUR STRUCTURE SUBSEA - COMPENSATION DU FIV - FLOW INDUCED VARIATION - F/H - 51_SUBST_stg","Internship / Graduate","France","2026-02-04","https://app.ncoreplat.com/jobposition/779727/ingenieur-structure-subsea-compensation-du-fiv-flow-induced-variation-f-h-fr/saipem-sa-internship-campaigns"
"Ivory Coast","Saipem","Laboratory Technician","Operations & Maintenance","Ivory Coast","2026-02-04","https://app.ncoreplat.com/jobposition/779618/laboratory-technician-ci/sei-spa-ivory-coast-branch"
"Ivory Coast","Saipem","Engine Room Technician","Operations & Maintenance","Ivory Coast","2026-02-04","https://app.ncoreplat.com/jobposition/779683/engine-room-technician-ci/sei-spa-ivory-coast-branch"
"Ivory Coast","Saipem","Engine Room Fitter","Operations & Maintenance","Ivory Coast","2026-02-04","https://app.ncoreplat.com/jobposition/779752/engine-room-fitter-ci/sei-spa-ivory-coast-branch"
"Ivory Coast","Saipem","Control Room Operator","Operations & Maintenance","Ivory Coast","2026-02-04","https://app.ncoreplat.com/jobposition/779831/control-room-operator-ci/sei-spa-ivory-coast-branch"
"Italy","Saipem","HR Compensation Specialist - French Speaker","Human Resources","Italy","2026-01-30","https://app.ncoreplat.com/jobposition/778808/hr-compensation-specialist-french-speaker-it/saipem-spa"
"Saudi Arabia","Saipem","Offshore Quality Engineer","Engineering","Saudi Arabia","2026-01-28","https://app.ncoreplat.com/jobposition/778128/offshore-quality-engineer-sa/snamprogetti-saudi-arabia-co-ltd"
"Italy","Saipem","ASPP / HSE Officer - Venezia (Fixed-term)","Health, Safety & Environment","Italy","2026-01-27","https://app.ncoreplat.com/jobposition/777697/aspp-hse-officer-venezia-fixed-term-it/saipem-spa"
"China","Saipem","Commissioning Manager (China - Qatar)","Management","China","2026-01-26","https://app.ncoreplat.com/jobposition/777555/commissioning-manager-cn/uae"
"Offshore","Saipem","QC Welding Inspector","Operations & Maintenance","Offshore","2026-01-25","https://app.ncoreplat.com/jobposition/777380/qc-welding-inspector-sa/snamprogetti-saudi-arabia-co-ltd"
"Mozambique","Saipem","Contract Administrator","Legal & Compliance","Mozambique","2026-01-23","https://app.ncoreplat.com/jobposition/776986/construction-subcontract-lead-mz/gps-international-vacancy"
"Qatar","Saipem","Document Controller","Other","Qatar","2026-01-22","https://app.ncoreplat.com/jobposition/776660/document-controller-qa/saipem-spa-qatar-branch"
"Offshore","Saipem","Mechanical Supervisor Plant","Engineering","Offshore","2026-01-19","https://app.ncoreplat.com/jobposition/775992/mechanical-supervisor-plant-hr/global-projects-services-ag"
"UAE","Saipem","Subsea Technology Engineer","Engineering","UAE","2026-01-15","https://app.ncoreplat.com/jobposition/775200/subsea-technology-engineer-ae/gps-international-vacancy"
"Angola","Saipem","Buyer","Other","Angola","2026-01-15","https://app.ncoreplat.com/jobposition/775066/position-detail-buyer-ao/saipem-luxembourg-angola-branch"
"Italy","Saipem","Fabrication Methods Engineer","Engineering","Italy","2026-01-15","https://app.ncoreplat.com/jobposition/775245/fabrication-methods-engineer-it/saipem-offshore-construction-s-p-a"
"Ivory Coast","Saipem","Production Supervisor","Management","Ivory Coast","2026-01-15","https://app.ncoreplat.com/jobposition/775113/production-supervisor-ci/sei-spa-ivory-coast-branch"
"Saudi Arabia","Saipem","Buyer","Other","Saudi Arabia","2026-01-14","https://app.ncoreplat.com/jobposition/774654/buyer-sa/snamprogetti-saudi-arabia-co-ltd"
"Offshore","Saipem","Pipe Fitter","Operations & Maintenance","Offshore","2026-01-13","https://app.ncoreplat.com/jobposition/774258/pipe-fitter-hr/global-projects-services-ag"
"Italy","Saipem","1st Offshore Construction Shift Supervisor","Management","Italy","2026-01-13","https://app.ncoreplat.com/jobposition/774227/1st-assistant-shift-supervisor-it/saipem-spa"
"Saudi Arabia","Saipem","Offshore HSE Supervisor","Health, Safety & Environment","Saudi Arabia","2026-01-11","https://app.ncoreplat.com/jobposition/773799/offshore-hse-supervisor-sa/snamprogetti-saudi-arabia-co-ltd"
"Italy","Saipem","Naval Architect (Living Quarter Specialist)","Engineering","Italy","2026-01-08","https://app.ncoreplat.com/jobposition/773234/naval-architect-living-quuarter-specialist-it/saipem-spa"
"Qatar","Saipem","Project Manager","Project Management","Qatar","2026-01-08","https://app.ncoreplat.com/jobposition/773195/project-manager-qa/saipem-spa-qatar-branch"
"Qatar","Saipem","Project Management Engineer","Project Management","Qatar","2026-01-08","https://app.ncoreplat.com/jobposition/773220/project-management-engineer-qa/saipem-spa-qatar-branch"
"Saudi Arabia","Saipem","Instrumentation Engineer","Engineering","Saudi Arabia","2026-01-03","https://app.ncoreplat.com/jobposition/748107/instrumentation-engineer-sa/snamprogetti-saudi-arabia-co-ltd"
"France","Saipem","Commissioning Engineer Topside","Engineering","France","2025-12-29","https://app.ncoreplat.com/jobposition/772143/commissioning-engineer-topside-fr/kaminho-cameia-fpso-paris-france"
"Saudi Arabia","Saipem","Junior Pre-commissioning Electrical Engineer","Engineering","Saudi Arabia","2025-12-24","https://app.ncoreplat.com/jobposition/772021/junior-pre-commissioning-electrical-engineer-sa/snamprogetti-saudi-arabia-co-ltd"
"Italy","Saipem","Flow Assurance Engineer","Engineering","Italy","2025-12-22","https://app.ncoreplat.com/jobposition/771412/flow-assurance-engineer-it/saipem-spa"
"India","Saipem","Cost Engineer-Cash Flow Specialist","Project Management","India","2025-12-19","https://app.ncoreplat.com/jobposition/771062/cost-engineer-cash-flow-specialist-in/saipem-india-projects-private-limited"
"Mozambique","Saipem","Subcontractor Administrator","Legal & Compliance","Mozambique","2025-12-12","https://app.ncoreplat.com/jobposition/769633/subcontractor-administrator-mz/gps-international-vacancy"
"Australia","Saipem","Subcontract Administrator","Legal & Compliance","Australia","2025-12-12","https://app.ncoreplat.com/jobposition/769807/subcontract-administrator-au/perdaman-australia"
"China","Saipem","Mechanical Completion Lead","Engineering","China","2025-12-11","https://app.ncoreplat.com/jobposition/769427/mechanical-completion-lead-cn/nfps-epc2-china"
"China","Saipem","Commissioning HSE Coordinator","Health, Safety & Environment","China","2025-12-11","https://app.ncoreplat.com/jobposition/769500/commissioning-hse-coordinator-cn/nfps-epc2-china"
"Offshore","Saipem","Quality Control Coordinator (Hook Up)","Management","Offshore","2025-12-11","https://app.ncoreplat.com/jobposition/769504/quality-control-coordinator-hook-up-ro/quality"
"Qatar","Saipem","Subsea Pipeline Pre-Commissioning Supervisor","Engineering","Qatar","2025-12-09","https://app.ncoreplat.com/jobposition/769137/subsea-pipeline-pre-commissioning-supervisor-qa/saipem-spa-qatar-branch"
