"Country","Company","Title","Category","Location","Date Posted","Link"
"United Kingdom","Wood","Instrument Technician - CNOOC Scott - 2/3 rotation","Mechanical & Maintenance","Aberdeen, Aberdeenshire, United Kingdom","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28188"
"Chile","Wood","Control de Costos y Adm de Cambios Sr - Santiago","Electrical & Instrumentation","Santiago, Region Metropolitana, Chile","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28205"
"Singapore","Wood","Senior Material Controller","Electrical & Instrumentation","Singapore","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28215"
"Thailand","Wood","Planning Engineer","Project Management","Si Racha, Chon Buri, Thailand","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28225"
"United Arab Emirates","Wood","Graduate Process Flow Assurance Engineer – UAE Nationals","Process & Chemical","Abu Dhabi, United Arab Emirates","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28038"
"Iraq","Wood","Tank Construction Lead","Civil & Construction","Basra, Iraq","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28088"
"United Kingdom","Wood","Insurance Manager","Other","Aberdeen, Aberdeenshire, United Kingdom","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28105"
"United Kingdom","Wood","Project Administrator","Project Management","Suffolk, United Kingdom","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28107"
"United Kingdom","Wood","Insurance Claims Advisor","IT & Digital","Aberdeen, Aberdeenshire, United Kingdom","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28104"
"United Kingdom","Wood","Senior Cyber & Network Engineer (PSC)","Engineering","United Kingdom","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28106"
"United Arab Emirates","Wood","PMC Senior Project Control Manager","Electrical & Instrumentation","Abu Dhabi, United Arab Emirates","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28182"
"Australia","Wood","Project Manager","Project Management","Broadmeadows, Victoria, Australia","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28121"
"Australia","Wood","Project Engineer","Project Management","Broadmeadows, Victoria, Australia","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28123"
"United Kingdom","Wood","Senior Electrical Commissioning Engineer - Nuclear","Civil & Construction","Bristol, Avon, United Kingdom","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28112"
"United Kingdom","Wood","Instrument Technician: - Triton W2W - Apr 29","Electrical & Instrumentation","United Kingdom","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28189"
"Canada","Wood","Pipeline EIT","Civil & Construction","Calgary, AB, Canada","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28211"
"USA","Wood","Labor","Other","Sidney, MT, United States","2026-03-27","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28206"
"United Arab Emirates","Wood","PMC Quality Manager","IT & Digital","Abu Dhabi, United Arab Emirates","2026-03-26","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26193"
"Brunei Darussalam","Wood","Senior Control & Automation Engineer","Electrical & Instrumentation","Brunei Darussalam","2026-03-26","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26359"
"Colombia","Wood","Control Documentos","Electrical & Instrumentation","Bogota, Colombia","2026-03-26","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27922"
