Title,Company,Location,Country,Date_Posted,Job_URL
Service Supervisor III - Cementing,Halliburton,"Victoria, Victoria, TX , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/victoria/service-supervisor-iii-cementing/543/91874065776
Social Media Specialist,Halliburton,"Houston, TX , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/houston/social-media-specialist/543/91870265968
Suriname - Paramaribo: Entry Level Engineering Professional - Completions Tools,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-17,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-entry-level-engineering-professional-completions-tools/543/91844721600
Bulk Material Operator I-III - Cement - 206367,Halliburton,"Mount Pearl, Newfoundland and Labrador , Canada",Canada,2026-02-18,https://careers.halliburton.com/en/job/mount-pearl/bulk-material-operator-i-iii-cement-206367/543/91865081024
Strategic Sourcing Team Lead - Senior Strategic Sourcing Team Lead,Halliburton,"Houston, TX , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/houston/strategic-sourcing-team-lead-senior-strategic-sourcing-team-lead/543/91865080960
"Manager, Thought Leadership & Internal Communications",Halliburton,"Houston, TX , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/houston/manager-thought-leadership-and-internal-communications/543/91865080912
Paramaribo - Suriname: Slickline Service leader - Wireline and Perforating,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-18,https://careers.halliburton.com/en/job/paramaribo/paramaribo-suriname-slickline-service-leader-wireline-and-perforating/543/91848557440
"Paramaribo - Suriname: Service Operator, Wireline and Perforating",Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-18,https://careers.halliburton.com/en/job/paramaribo/paramaribo-suriname-service-operator-wireline-and-perforating/543/91848557424
"Paramaribo - Suriname: Maintenance Professional, Wireline and Perforating",Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-17,https://careers.halliburton.com/en/job/paramaribo/paramaribo-suriname-maintenance-professional-wireline-and-perforating/543/91844721632
Principal R&D Mechanical Engineer - R&D Mechanical Engineer Advisor -,Halliburton,"Spring, TX , United States",United States,2026-02-17,https://careers.halliburton.com/en/job/spring/principal-r-and-d-mechanical-engineer-r-and-d-mechanical-engineer-advisor/543/91844721568
Region Equipment Reliability Coordinator - Cementing,Halliburton,"Houston, TX , United States",United States,2026-02-17,https://careers.halliburton.com/en/job/houston/region-equipment-reliability-coordinator-cementing/543/91844721520
Guyana - Georgetown: Chemical Scientist - Baroid,Halliburton,"Georgetown, Demerara-Mahaica Region , Guyana",Guyana,2026-02-17,https://careers.halliburton.com/en/job/georgetown/guyana-georgetown-chemical-scientist-baroid/543/91844721488
Procurement Supervisor,Halliburton,"Alvarado, TX , United States",United States,2026-01-28,https://careers.halliburton.com/en/job/alvarado/procurement-supervisor/543/91139807840
R&D Pulse Power Engineer (Senior - Principal) Sperry Drilling,Halliburton,"Houston, TX , United States",United States,2026-02-17,https://careers.halliburton.com/en/job/houston/r-and-d-pulse-power-engineer-senior-principal-sperry-drilling/543/91834635248
Procurement Specialist - Senior Procurement Specialist,Halliburton,"Lafayette, LA , United States",United States,2026-02-17,https://careers.halliburton.com/en/job/lafayette/procurement-specialist-senior-procurement-specialist/543/91834635200
Senior Accountant- Principal Accountant,Halliburton,"Bengaluru, Karnataka , India",India,2026-02-17,https://careers.halliburton.com/en/job/bengaluru/senior-accountant-principal-accountant/543/91823997040
R&D Chemist- SR. R&D Chemist,Halliburton,"Pune, Maharashtra , India",India,2026-02-17,https://careers.halliburton.com/en/job/pune/r-and-d-chemist-sr-r-and-d-chemist/543/91823996800
Laboratory Technician-Chemistry (Associate- Senior),Halliburton,"Houston, TX , United States",United States,2026-02-16,https://careers.halliburton.com/en/job/houston/laboratory-technician-chemistry-associate-senior/543/91809215968
Associate Technical Professional-Completions,Halliburton,"Mumbai, Maharashtra , India",India,2026-02-16,https://careers.halliburton.com/en/job/mumbai/associate-technical-professional-completions/543/91788914096
Associate Field Professional- Reservoir Evaluation,Halliburton,"Bārmer, Rajasthan , India",India,2026-02-16,https://careers.halliburton.com/en/job/barmer/associate-field-professional-reservoir-evaluation/543/91788914064
Associate Technical Professional (Sand Control),Halliburton,"Bangkok, Bangkok , Thailand",Thailand,2026-02-16,https://careers.halliburton.com/en/job/bangkok/associate-technical-professional-sand-control/543/91788913904
Associate Technical Professional (Sand Control),Halliburton,"Bangkok, Bangkok , Thailand",Thailand,2026-02-16,https://careers.halliburton.com/en/job/bangkok/associate-technical-professional-sand-control/543/91788913888
Service Specialist II - VSD,Halliburton,"Odessa, TX , United States",United States,2026-02-13,https://careers.halliburton.com/en/job/odessa/service-specialist-ii-vsd/543/91697292592
Associate Machine Operator - Senior Machine Operator,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-02-13,https://careers.halliburton.com/en/job/singapore/associate-machine-operator-senior-machine-operator/543/91682922944
Field Service Specialist II - General (DD),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-13,https://careers.halliburton.com/en/job/ban-bo-phawong/field-service-specialist-ii-general-dd/543/91682922832
Guyana - Georgetown: Sperry Intern,Halliburton,"Georgetown, Demerara-Mahaica Region , Guyana",Guyana,2026-02-13,https://careers.halliburton.com/en/job/georgetown/guyana-georgetown-sperry-intern/543/91671982384
Heavy Truck Driver - Senior Heavy Truck Driver,Halliburton,"Odessa, TX , United States",United States,2026-02-12,https://careers.halliburton.com/en/job/odessa/heavy-truck-driver-senior-heavy-truck-driver/543/86330217440
Suriname-Paramaribo: Material Handler - Stockpoint-Baroid,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-02,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-material-handler-stockpoint-baroid/543/91313890832
Service Specialist II-III - Artificial Lift,Halliburton,"Roosevelt, UT , United States",United States,2026-02-12,https://careers.halliburton.com/en/job/roosevelt/service-specialist-ii-iii-artificial-lift/543/91658092400
Suriname- Paramaribo: QA/QC Coordinator - Completion Tools,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-12,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-qa-qc-coordinator-completion-tools/543/91652522720
Suriname - Paramaribo: Material Handler - Stockpoint - Baroid,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-12,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-material-handler-stockpoint-baroid/543/91652522608
Suriname - Paramaribo: Tool Technician I - Completion Tools,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-10,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-tool-technician-i-completion-tools/543/91581510752
Accountant-Payments Processing,Halliburton,"Bengaluru, Karnataka , India",India,2026-02-09,https://careers.halliburton.com/en/job/bengaluru/accountant-payments-processing/543/91541029904
Service Supervisor I-III (Frac Acid),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-12,https://careers.halliburton.com/en/job/ban-bo-phawong/service-supervisor-i-iii-frac-acid/543/91647101760
Operator Assistant II - Service Operator I-II (Frac Acid),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-12,https://careers.halliburton.com/en/job/ban-bo-phawong/operator-assistant-ii-service-operator-i-ii-frac-acid/543/91647101728
Service Leader - District PSL Service Manager (Frac Acid),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-12,https://careers.halliburton.com/en/job/ban-bo-phawong/service-leader-district-psl-service-manager-frac-acid/543/91647101680
"FS05-ESG-Field Svc Spec, Assoc",Halliburton,"Shenzhen, Shenzhen, Guangdong , China",China,2026-02-12,https://careers.halliburton.com/en/job/shenzhen/fs05-esg-field-svc-spec-assoc/543/91636185984
"Reforma, Chiapas - Operador de Tubería Flexible",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2025-11-28,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-operador-de-tuberia-flexible/543/88950615344
Electronic Technician (I-III) - Maintenance,Halliburton,"Prudhoe Bay, AK , United States",United States,2026-02-11,https://careers.halliburton.com/en/job/prudhoe-bay/electronic-technician-i-iii-maintenance/543/91632588112
Low Carbon Solutions Marketing Manager,Halliburton,"Houston, TX , United States",United States,2026-02-11,https://careers.halliburton.com/en/job/houston/low-carbon-solutions-marketing-manager/543/91622070512
Brasil - RJ - Macaé - Consultor de Perfuração Insite - Sperry Drilling Svcs,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-02-10,https://careers.halliburton.com/en/job/macae/brasil-rj-macae-consultor-de-perfuracao-insite-sperry-drilling-svcs/543/91586711440
Guyana- Georgetown: Tool Technician- Completion Tools,Halliburton,"Georgetown, Demerara-Mahaica Region , Guyana",Guyana,2026-02-09,https://careers.halliburton.com/en/job/georgetown/guyana-georgetown-tool-technician-completion-tools/543/91561573344
Associate Mechanical Assembler - Senior Mechanical Assembler,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-02-10,https://careers.halliburton.com/en/job/singapore/associate-mechanical-assembler-senior-mechanical-assembler/543/91575997584
Material Coordinator (I-III) - Artificial Lift,Halliburton,"Tulsa, OK , United States",United States,2026-02-10,https://careers.halliburton.com/en/job/tulsa/material-coordinator-i-iii-artificial-lift/543/91565365968
Service Supervisor I-III - Cement,Halliburton,"Zanesville, OH , United States",United States,2026-02-09,https://careers.halliburton.com/en/job/zanesville/service-supervisor-i-iii-cement/543/91551649376
Cundinamarca - Cota - Especialista GBA - Testing & Subsea,Halliburton,"Siberia, Cota, Cundinamarca , Colombia",Colombia,2026-01-23,https://careers.halliburton.com/en/job/siberia/cundinamarca-cota-especialista-gba-testing-and-subsea/543/90947885648
Associate Mechanical Assembler - Senior Mechanical Assembler,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-02-09,https://careers.halliburton.com/en/job/singapore/associate-mechanical-assembler-senior-mechanical-assembler/543/91541029808
Associate Mechanical Assembler - Senior Mechanical Assembler,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-02-09,https://careers.halliburton.com/en/job/singapore/associate-mechanical-assembler-senior-mechanical-assembler/543/91541029776
Repair & Maintenance - Mechanical Technician I - II,Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-01-20,https://careers.halliburton.com/en/job/ban-bo-phawong/repair-and-maintenance-mechanical-technician-i-ii/543/90783167072
Repair & Maintenance - Electrical Technician I - III,Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-01-20,https://careers.halliburton.com/en/job/ban-bo-phawong/repair-and-maintenance-electrical-technician-i-iii/543/90783167056
"HSE Coordinator, Associate",Halliburton,"Khobar, Eastern Province , Saudi Arabia",Saudi Arabia,2026-02-08,https://careers.halliburton.com/en/job/khobar/hse-coordinator-associate/543/87245365280
Sourcing Lead - Senior Sourcing Lead,Halliburton,"Houston, TX , United States",United States,2026-02-06,https://careers.halliburton.com/en/job/houston/sourcing-lead-senior-sourcing-lead/543/91455963920
Service Operator I - Supervisor (Cementing),Halliburton,"Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu , Vietnam",Vietnam,2026-01-30,https://careers.halliburton.com/en/job/vung-tau/service-operator-i-supervisor-cementing/543/91189897920
Senior Technical Professional-Frac/Acid,Halliburton,"Odessa, TX , United States",United States,2026-02-06,https://careers.halliburton.com/en/job/odessa/senior-technical-professional-frac-acid/543/91423976096
Paramaribo - Suriname: Chemical Scientist - Baroid,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-04,https://careers.halliburton.com/en/job/paramaribo/paramaribo-suriname-chemical-scientist-baroid/543/91384212096
Senior Technical Professional-Manufacturing,Halliburton,"Lafayette, LA , United States",United States,2026-02-04,https://careers.halliburton.com/en/job/lafayette/senior-technical-professional-manufacturing/543/91374114032
Cundinamarca - Cota - Supervisor MPD - Testing and Subsea,Halliburton,"Siberia, Cota, Cundinamarca , Colombia",Colombia,2026-01-23,https://careers.halliburton.com/en/job/siberia/cundinamarca-cota-supervisor-mpd-testing-and-subsea/543/90953170896
Ecuador - Francisco de Orellana - Operador Especialista de Blender - ADP - Production Enhancement,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2026-02-03,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-operador-especialista-de-blender-adp-production-enhancement/543/89611986528
Service Operator II - L&P,Halliburton,"Odessa, TX , United States",United States,2026-02-04,https://careers.halliburton.com/en/job/odessa/service-operator-ii-l-and-p/543/91352099056
"Ecuador, Coca-Ingeniero de Fracturamiento-Production Enhancement",Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2025-12-08,https://careers.halliburton.com/en/job/coca/ecuador-coca-ingeniero-de-fracturamiento-production-enhancement/543/89304497072
Ecuador - Francisco De Orellana - Supervisor de Fracturas y Estimulaciones - Production Enhancement,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2025-12-08,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-supervisor-de-fracturas-y-estimulaciones-production-enhancement/543/89304497040
Brazil - RJ - Macaé: Well Design Consultant - Sperry Drilling Svcs,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-02-03,https://careers.halliburton.com/en/job/macae/brazil-rj-macae-well-design-consultant-sperry-drilling-svcs/543/91348193808
Electrical Engineer - Surface Equipment (Senior - Principal - Advisor) - Production Enhancement,Halliburton,"Duncan, OK , United States",United States,2026-02-03,https://careers.halliburton.com/en/job/duncan/electrical-engineer-surface-equipment-senior-principal-advisor-production-enhancement/543/91342167744
"Brazil - RJ - Consultant, Geology",Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-02-03,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-rj-consultant-geology/543/91333391040
Pump Design Engineer (Senior - Principal - Advisor) Production Enhancement,Halliburton,"Duncan, OK , United States",United States,2026-02-03,https://careers.halliburton.com/en/job/duncan/pump-design-engineer-senior-principal-advisor-production-enhancement/543/91317306656
"Reforma, Chiapas, Mexico - Supervisor de Slickline - Wireline and Perforating",Halliburton,"Mexico , Mexico",Mexico,2026-01-30,https://careers.halliburton.com/en/job/mexico/reforma-chiapas-mexico-supervisor-de-slickline-wireline-and-perforating/543/91210999568
"Reforma, Chiapas, Mexico - Operador de Slickline - Wireline and Perforating",Halliburton,"Mexico , Mexico",Mexico,2026-01-30,https://careers.halliburton.com/en/job/mexico/reforma-chiapas-mexico-operador-de-slickline-wireline-and-perforating/543/91204857712
Material Coordinator (I-III) Supply Chain - 205829,Halliburton,"Prudhoe Bay, AK , United States",United States,2026-01-31,https://careers.halliburton.com/en/job/prudhoe-bay/material-coordinator-i-iii-supply-chain-205829/543/91215141744
"Reforma, Chiapas, Mexico - Technical Sales Advisor Slickline - Wireline and Perforating",Halliburton,"Mexico , Mexico",Mexico,2026-01-31,https://careers.halliburton.com/en/job/mexico/reforma-chiapas-mexico-technical-sales-advisor-slickline-wireline-and-perforating/543/91215141712
Paramaribo - Suriname: Logging Geologist,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-01-30,https://careers.halliburton.com/en/job/paramaribo/paramaribo-suriname-logging-geologist/543/91195476320
Mexico - Becario - Business Development,Halliburton,"Cunduacán, Tabasco , Mexico",Mexico,2026-01-30,https://careers.halliburton.com/en/job/cunduacan/mexico-becario-business-development/543/91200984336
Senior Field Professional - General Field Professional (Logging & Perforating),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-01-30,https://careers.halliburton.com/en/job/ban-bo-phawong/senior-field-professional-general-field-professional-logging-and-perforating/543/91189897872
Procurement Specialist (1-year contract),Halliburton,"Kuala Lumpur, Kuala Lumpur , Malaysia",Malaysia,2026-01-30,https://careers.halliburton.com/en/job/kuala-lumpur/procurement-specialist-1-year-contract/543/91189897776
Machine Learning Geoscientist - Jr,Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2026-01-29,https://careers.halliburton.com/en/job/abingdon/machine-learning-geoscientist-jr/543/89109307360
Service Leader - Surface Well Testing,Halliburton,"Kampong Kemaman, Terengganu , Malaysia",Malaysia,2026-01-29,https://careers.halliburton.com/en/job/kampong-kemaman/service-leader-surface-well-testing/543/91154210272
Senior Accountant - Principal Accountant,Halliburton,"Bengaluru, Karnataka , India",India,2026-01-29,https://careers.halliburton.com/en/job/bengaluru/senior-accountant-principal-accountant/543/91154210208
Accountant - Senior Accountant,Halliburton,"Bengaluru, Karnataka , India",India,2026-01-29,https://careers.halliburton.com/en/job/bengaluru/accountant-senior-accountant/543/91154210192
Accountant,Halliburton,"Bangkok, Bangkok , Thailand",Thailand,2026-01-29,https://careers.halliburton.com/en/job/bangkok/accountant/543/87506906400
Associate Technical Professional - Senior Technical Professional - Mfg,Halliburton,"Lafayette, LA , United States",United States,2026-01-29,https://careers.halliburton.com/en/job/lafayette/associate-technical-professional-senior-technical-professional-mfg/543/91143732576
Heavy Truck Driver - Cementing,Halliburton,"Bossier City, LA , United States",United States,2026-01-28,https://careers.halliburton.com/en/job/bossier-city/heavy-truck-driver-cementing/543/91139807952
Mechanic Technician (I-III) Maintenance,Halliburton,"Bossier City, LA , United States",United States,2026-01-28,https://careers.halliburton.com/en/job/bossier-city/mechanic-technician-i-iii-maintenance/543/91139807872
Service Specialist II - VSD,Halliburton,"Odessa, TX , United States",United States,2026-01-28,https://careers.halliburton.com/en/job/odessa/service-specialist-ii-vsd/543/91139807760
Brazil - Remote: Data Engineer - Platform & Pipelines,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-01-22,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-data-engineer-platform-and-pipelines/543/90917551024
Brazil - Remote: Team Lead - Digital Twin Platform,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-01-22,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-team-lead-digital-twin-platform/543/90917551008
Brazil - Remote: Front-end Developer,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-01-22,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-front-end-developer/543/90917550992
Brazil - Remote: Back-end Developer,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-01-22,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-back-end-developer/543/90917550960
Brazil - Remote: Tech Lead,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-01-22,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-tech-lead/543/90917550928
Paramaribo - Suriname: IT Intern,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-01-28,https://careers.halliburton.com/en/job/paramaribo/paramaribo-suriname-it-intern/543/91124436880
Argentina - Neuquen: Técnicos con experiencia en Mantenimiento,Halliburton,"Argentina , Argentina",Argentina,2026-01-28,https://careers.halliburton.com/en/job/argentina/argentina-neuquen-tecnicos-con-experiencia-en-mantenimiento/543/91124436864
Argentina - Neuquén: Operadores/as / Supervisores/as / Ingenieros/as en Fractura,Halliburton,"Argentina , Argentina",Argentina,2026-01-27,https://careers.halliburton.com/en/job/argentina/argentina-neuquen-operadores-as-supervisores-as-ingenieros-as-en-fractura/543/91104057696
Argentina - Neuquen: Operadore/as / Ingeniero/as de Wireline & Perforating,Halliburton,"Argentina , Argentina",Argentina,2026-01-27,https://careers.halliburton.com/en/job/argentina/argentina-neuquen-operadore-as-ingeniero-as-de-wireline-and-perforating/543/91104057632
Operator Assistant II - Service Operator II - Cement,Halliburton,"Montgomery, PA , United States",United States,2026-01-27,https://careers.halliburton.com/en/job/montgomery/operator-assistant-ii-service-operator-ii-cement/543/91104057488
Operator Assistant II - Service Operator II - Cement - 205799,Halliburton,"Zanesville, OH , United States",United States,2026-01-27,https://careers.halliburton.com/en/job/zanesville/operator-assistant-ii-service-operator-ii-cement-205799/543/91104057440
Brazil - Macaé - On-Site Service Leader,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2025-12-09,https://careers.halliburton.com/en/job/macae/brazil-macae-on-site-service-leader/543/89340583536
Brazil - Remote: Back-end Developer,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-01-22,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-back-end-developer/543/90917550976
Operator Assistant Trainee - Cement - 205744,Halliburton,"Montgomery, PA , United States",United States,2026-01-27,https://careers.halliburton.com/en/job/montgomery/operator-assistant-trainee-cement-205744/543/91094085008
Service Specialist I - Cable Spooling - Artificial Lift,Halliburton,"Oklahoma City, OK , United States",United States,2026-01-26,https://careers.halliburton.com/en/job/oklahoma-city/service-specialist-i-cable-spooling-artificial-lift/543/91057882496
"R&D Electrical Engineer, Associate to Senior",Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-01-26,https://careers.halliburton.com/en/job/singapore/r-and-d-electrical-engineer-associate-to-senior/543/91047074848
Operator Assistant II - Service Operator I - Cementing,Halliburton,"Bakersfield, CA , United States",United States,2026-01-23,https://careers.halliburton.com/en/job/bakersfield/operator-assistant-ii-service-operator-i-cementing/543/90963131488
Operator Assistant II - Service Operator I - L&P,Halliburton,"Odessa, TX , United States",United States,2026-01-22,https://careers.halliburton.com/en/job/odessa/operator-assistant-ii-service-operator-i-l-and-p/543/90917550912
Operator Assistant Trainee - Wireline Logging & Perforating,Halliburton,"Williston, ND , United States",United States,2026-01-21,https://careers.halliburton.com/en/job/williston/operator-assistant-trainee-wireline-logging-and-perforating/543/90838339248
Operator Assistant II - Logging & Perforating,Halliburton,"Fort Lupton, CO , United States",United States,2026-01-21,https://careers.halliburton.com/en/job/fort-lupton/operator-assistant-ii-logging-and-perforating/543/90832322992
Operator Assistant Trainee - Wireline Logging & Perforating,Halliburton,"Fort Lupton, CO , United States",United States,2026-01-21,https://careers.halliburton.com/en/job/fort-lupton/operator-assistant-trainee-wireline-logging-and-perforating/543/90832322976
Application Evaluation Specialist (Specialist - Senior - Principal) Drill Bits and Service,Halliburton,"Odessa, TX , United States",United States,2026-01-20,https://careers.halliburton.com/en/job/odessa/application-evaluation-specialist-specialist-senior-principal-drill-bits-and-service/543/90803556032
Associate Service Specialist - Service Specialist I - Cable Spooling,Halliburton,"Odessa, TX , United States",United States,2026-01-20,https://careers.halliburton.com/en/job/odessa/associate-service-specialist-service-specialist-i-cable-spooling/543/90803556000
"Veracruz, Veracruz - Coiled Tubing Engineer, Sr",Halliburton,"Pueblo Viejo, Guasave, Sinaloa , Mexico",Mexico,2026-01-20,https://careers.halliburton.com/en/job/pueblo-viejo/veracruz-veracruz-coiled-tubing-engineer-sr/543/90794998208
Lab Supervisor - Lab Manager - Cementing,Halliburton,"Odessa, TX , United States",United States,2026-01-20,https://careers.halliburton.com/en/job/odessa/lab-supervisor-lab-manager-cementing/543/90788421872
Halliburton Trinidad Job Opportunities,Halliburton,"Trinidad and Tobago , Trinidad and Tobago",Trinidad and Tobago,2026-01-16,https://careers.halliburton.com/en/job/trinidad-and-tobago/halliburton-trinidad-job-opportunities/543/90650396864
Operator Assistant II - Service Operator II - Cementing,Halliburton,"Bossier City, LA , United States",United States,2026-01-16,https://careers.halliburton.com/en/job/bossier-city/operator-assistant-ii-service-operator-ii-cementing/543/90650395776
Associate Technical Professional - Cementing,Halliburton,"Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu , Vietnam",Vietnam,2026-01-16,https://careers.halliburton.com/en/job/vung-tau/associate-technical-professional-cementing/543/90645077280
"Field Service Representative I - MultiChem - Bryan/College Station, Texas",Halliburton,"Marquez, TX , United States",United States,2026-01-14,https://careers.halliburton.com/en/job/marquez/field-service-representative-i-multichem-bryan-college-station-texas/543/90596067344
Service Specialist (I-III) - Completion Tools,Halliburton,"Longview, TX , United States",United States,2026-01-14,https://careers.halliburton.com/en/job/longview/service-specialist-i-iii-completion-tools/543/90595718336
Associate Maintenance Technician - Mechanic Technician II,Halliburton,"New Iberia, LA , United States",United States,2026-01-14,https://careers.halliburton.com/en/job/new-iberia/associate-maintenance-technician-mechanic-technician-ii/543/90580543808
[Gen Brazil] - Jovem Aprendiz - Catu & Mossoró,Halliburton,"Rio Grande do Norte, BR , Brazil",Brazil,2025-10-08,https://careers.halliburton.com/en/job/rio-grande-do-norte/gen-brazil-jovem-aprendiz-catu-and-mossoro/543/87028029216
Especialista de Fluidos,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2025-09-29,https://careers.halliburton.com/en/job/rio-de-janeiro/especialista-de-fluidos/543/86695650192
Operator Assistant II - Service Operator II - Cementing,Halliburton,"Evansville, WY , United States",United States,2026-01-13,https://careers.halliburton.com/en/job/evansville/operator-assistant-ii-service-operator-ii-cementing/543/90545289200
Operator Assistant Trainee - Cementing,Halliburton,"Evansville, WY , United States",United States,2026-01-13,https://careers.halliburton.com/en/job/evansville/operator-assistant-trainee-cementing/543/90545289184
Software Engineer (Java / C++),Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2026-01-13,https://careers.halliburton.com/en/job/abingdon/software-engineer-java-c/543/85301283040
Account Manager I-III - Landmark,Halliburton,"Houston, TX , United States",United States,2026-01-13,https://careers.halliburton.com/en/job/houston/account-manager-i-iii-landmark/543/90539838480
Associate Machine Operator - Senior Machine Operator,Halliburton,"Duncan, OK , United States",United States,2026-01-13,https://careers.halliburton.com/en/job/duncan/associate-machine-operator-senior-machine-operator/543/90529216192
Operator Assistant II - Cementing,Halliburton,"Prudhoe Bay, AK , United States",United States,2026-01-12,https://careers.halliburton.com/en/job/prudhoe-bay/operator-assistant-ii-cementing/543/90525258304
Operator Assistant II - Service Operator II - Cementing,Halliburton,"Williston, ND , United States",United States,2026-01-12,https://careers.halliburton.com/en/job/williston/operator-assistant-ii-service-operator-ii-cementing/543/90525258240
Wireline Operator,Halliburton,"Suriname , Suriname",Suriname,2025-09-25,https://careers.halliburton.com/en/job/suriname/wireline-operator/543/86561759600
Halliburton Suriname Job Opportunities,Halliburton,"Suriname , Suriname",Suriname,2025-08-11,https://careers.halliburton.com/en/job/suriname/halliburton-suriname-job-opportunities/543/84927708384
Earth Modeling Product Specialist - Landmark,Halliburton,"Houston, TX , United States",United States,2026-01-12,https://careers.halliburton.com/en/job/houston/earth-modeling-product-specialist-landmark/543/90504392944
Technical Professional - Senior Technical Professional - Fiber Optic Analysis,Halliburton,"Houston, TX , United States",United States,2026-01-09,https://careers.halliburton.com/en/job/houston/technical-professional-senior-technical-professional-fiber-optic-analysis/543/90410485328
Service Leader - Coiled Tubing,Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-01-09,https://careers.halliburton.com/en/job/ban-bo-phawong/service-leader-coiled-tubing/543/90405439952
"DV04-ESG-Field Prof-DD, I",Halliburton,"Tianjin, Tianjin Municipality , China",China,2026-01-08,https://careers.halliburton.com/en/job/tianjin/dv04-esg-field-prof-dd-i/543/90370078528
Product Owner - Geoscience Workflows - Landmark,Halliburton,"Houston, TX , United States",United States,2026-01-07,https://careers.halliburton.com/en/job/houston/product-owner-geoscience-workflows-landmark/543/90346088464
Sales Representative,Halliburton,"Houston, TX , United States",United States,2026-01-05,https://careers.halliburton.com/en/job/houston/sales-representative/543/90272610944
Cloud DevOps Engineer,Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2026-01-05,https://careers.halliburton.com/en/job/abingdon/cloud-devops-engineer/543/89288983744
